Object ID,X,Y,Distance (cm),Yaw (degrees),Predicted X,Predicted Y,Predicted Distance (cm),Predicted Yaw (degrees)
3,497.3891296386719,244.25143432617188,15.630613743104917,15.541968171208952,497.32361229394843,244.24333034471456,15.541660190193882,15.536785600552056
3,497.86260986328125,244.41213989257812,15.434552058448737,15.579375877701313,497.3298446262531,244.24410123531837,15.550121889973722,15.53727859218141
3,497.2786865234375,244.42471313476562,15.27039946564884,15.533240563716456,497.38052387785507,244.26008589947855,15.539128318767533,15.541283093181745
3,496.84014892578125,243.04551696777344,15.67306511964446,15.498578473330749,497.3708366074622,244.2757460523898,15.513565507582857,15.540518048193897
3,497.6044921875,244.48837280273438,15.603605522446568,15.558984758263755,497.32035498315054,244.15872060670736,15.528737895734862,15.53652854940748
3,496.965087890625,243.9582061767578,15.411395425839492,15.508454857428033,497.3473835125438,244.19007874613249,15.53585967288408,15.538664694522732
3,497.5386962890625,242.70513916015625,15.412333265642301,15.55378628074853,497.31101767133833,244.16802188606314,15.524020021095597,15.535790986126296
3,497.10650634765625,243.96768188476562,15.5226060195305,15.519632800100997,497.33267558208416,244.02886528090633,15.51339582719774,15.537502787123108
3,497.2847900390625,243.23785400390625,15.5275994191136,15.53372290451055,497.3111612513066,244.02304521512244,15.514271946024746,15.53580290600198
3,496.7020263671875,243.1234130859375,15.481305887496475,15.487658831526089,497.3086526917996,243.948353962422,15.515539720862414,15.535605046022404
3,498.1241149902344,244.85154724121094,15.535118759142087,15.60003047747667,497.2509474100044,243.86988152591448,15.51228323013466,15.531044166109565
3,497.05706787109375,243.83193969726562,15.70639265834727,15.515725240911737,497.3340074079427,243.96326240048515,15.514455458049692,15.537606483595532
3,498.130859375,244.478515625,15.463003602975803,15.600563117867488,497.3076635561088,243.95077033858817,15.53271346925162,15.535525032092574
