Object ID,Raw X,Raw Y,Raw Distance,Raw Yaw (degrees),Filtered X,Filtered Y,Filtered Distance,Filtered Yaw (degrees)
3,489.66937255859375,262.1651916503906,16.60740966160414,14.93016298558014,490.4640920137604,262.4360095464815,16.58283489685018,14.993303359414513
3,489.86688232421875,262.5655517578125,16.62250083535699,14.945860149894841,490.40728248864156,262.4483322392265,16.586608116155606,14.988790327810829
3,489.7101745605469,261.7279052734375,16.673954792589633,14.93340592836171,490.34097015137513,262.3798016803189,16.59491696193595,14.983521891134737
3,490.5162353515625,262.82958984375,16.47382677215347,14.997451540544004,490.35764223986746,262.42258774426944,16.583398267081257,14.984846947947897
3,490.089111328125,262.01373291015625,16.258940938039668,14.963519140527726,490.33209825784076,262.38369546007635,16.55253428897277,14.982818141931208
3,489.99432373046875,262.5250244140625,16.659381306040213,14.955987386138824,490.2999674822802,262.39713936579676,16.562698103134306,14.980265868379995
3,490.3124084472656,263.46771240234375,16.822068480806177,14.981260077035307,490.3011509281037,262.4989775423642,16.587370690072323,14.980360442400755
3,491.1578369140625,261.86151123046875,16.485227661984275,15.048402639090334,490.382643115673,262.438338609185,16.57765434249541,14.986832951051689
3,489.75018310546875,262.0240783691406,16.261129772601386,14.936585712117992,490.32248040655156,262.39893213617444,16.547544967481862,14.982053186368788
3,491.3215026855469,263.63616943359375,16.512871056726944,15.061395829676806,490.41751232288976,262.51662423755295,16.544246614426818,14.989600649122556
3,490.192626953125,261.61907958984375,16.672609296620056,14.971743813160902,490.3961201196381,262.4312453729728,16.55645710455463,14.987902018995028
3,490.98724365234375,262.8918151855469,16.508515791370115,15.034857798428897,490.4523506995628,262.4750570404568,16.551896690878696,14.992368683849833
3,491.67413330078125,264.7113952636719,16.609831690231324,15.089385277977751,490.5685726741711,262.6877885394443,16.557407753171592,15.001597379796289
3,490.8212890625,263.75311279296875,16.50770951285141,15.021679610292429,490.59261230089203,262.7891274259362,16.552680211938963,15.003507700405269
3,490.4866638183594,262.2646179199219,16.627474721269937,14.99510260909765,490.582533959758,262.7392335001028,16.559795033803045,15.002708166750459
3,490.3644714355469,261.2454528808594,16.794987132675708,14.985396054403198,490.56179077915726,262.5971377352532,16.582167663856858,15.001061353414247
3,490.20654296875,261.43438720703125,16.63272906168429,14.972849440350688,490.52799785891136,262.4865311819826,16.586977312880013,14.998377697385381
3,491.2713928222656,262.3154296875,16.555835461620294,15.05741784795265,490.59871324679517,262.4702551656706,16.58401494670885,15.003993887101338
3,490.6143493652344,262.5721435546875,16.646736786097264,15.005244581249386,490.60020063134164,262.47994729072576,16.589981356786645,15.004112859284582
3,490.8922119140625,262.0098571777344,16.3201953333527,15.027311679467365,490.62797818182554,262.4352300054074,16.56431798235822,15.006319645244323
3,490.8785095214844,263.3568420410156,16.39329610150013,15.026223579110834,490.6518099559623,262.52289827838354,16.548049539286,15.008213005400322
3,489.03961181640625,261.9759521484375,16.664691205421843,14.880097201783888,490.4984497337328,262.4708700704493,16.559145068675917,14.996025999577864
3,489.89263916015625,262.220703125,16.5187171314658,14.947907015140059,490.44082205019123,262.44707295928333,16.555299364303295,14.99144868493782
3,490.30108642578125,261.9697570800781,16.622969347876015,14.98036061414332,490.42752970982247,262.4016683235177,16.56173646621053,14.990393933068669
3,490.9473876953125,263.6341857910156,16.31931406316084,15.031693049233736,490.476981160129,262.51891145144316,16.538676054036042,14.994322508271404
3,491.6051025390625,261.8712158203125,16.65448988325961,15.083906659972737,490.5842936182756,262.4572994550699,16.54969283550427,15.002844193711967
3,490.0023193359375,262.559814453125,16.656961739387516,14.95662273163491,490.52893336007816,262.4670511862609,16.55989678161624,14.998447380738432
3,490.86181640625,264.01995849609375,16.656667993234564,15.024897971926425,490.5605988338712,262.6147713729393,16.569102135570617,15.000963491161317
3,489.74481201171875,262.11962890625,16.726293201385456,14.936158835864212,490.4829971760678,262.5676709844302,16.584054923441027,14.994798953382725
3,490.688232421875,261.8950500488281,16.49318108268566,15.011112620391298,490.5025201628112,262.503687970414,16.57541055642983,14.996350789684001
3,490.64715576171875,262.3721618652344,16.73509851667938,15.007850214614182,490.51627861287176,262.4911765599214,16.590600861188516,14.997444671583214
3,490.2054748535156,261.9149169921875,16.744511244982785,14.972764579018953,490.4867134295142,262.4363599135048,16.605241574437706,14.995096979703764
3,489.810546875,262.6888427734375,16.60864949976458,14.941383102402686,490.42239313877565,262.4603773258553,16.605565753068515,14.989987451316658
3,489.8944396972656,262.7364196777344,16.527754585482324,14.94805010023154,490.3721716088469,262.4866358330389,16.59816397182329,14.985998164066952
3,490.60736083984375,261.197021484375,16.40320342200072,15.004689512538562,490.39454396609426,262.36396136874765,16.5796183647337,14.987776177131876
3,490.2843017578125,264.49237060546875,16.592876237898686,14.979027164684021,490.3840571846334,262.5664261313163,16.580879518884043,14.986943928005436
3,490.52655029296875,263.83819580078125,16.688795460131583,14.998270866723528,490.3976118304454,262.6874031218911,16.591145014374803,14.988021402167181
3,491.19659423828125,264.12579345703125,16.33900878307384,15.051479670635471,490.47361496964817,262.8242298902873,16.567160575045857,14.994057865003738
